track_id,track_name,artist_name,artist_uri,album_name,duration_ms,release_date,popularity,explicit,album_cover_image,genres
5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,spotify:artist:4IWBUUAFIplrNtaOHcJPRM,Back from the Edge,211466,2016-10-28,83,False,https://i.scdn.co/image/ab67616d0000b27320beb61f61fcbeb33b10a9ab,"pop, talent show, uk pop"
0DuWDLjriRPjDRoPgaCslY,Love In The Dark,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY,25,285935,2015-11-20,74,False,https://i.scdn.co/image/ab67616d0000b2737b9888dc365b8f957c63df14,"british soul, pop, pop soul, uk pop"
1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,d4vd,spotify:artist:5y8tKLUfMvliMe8IKamR32,Romantic Homicide,132630,2022-07-20,82,False,https://i.scdn.co/image/ab67616d0000b273bd1a52b3d5903ee01c216da0,bedroom pop
72sfmdpuO5r8cBDgs7MqZZ,UNDERSTAND,keshi,spotify:artist:3pc0bOVB5whxmD50W79wwO,GABRIEL,150519,2022-03-25,72,False,https://i.scdn.co/image/ab67616d0000b27319aff2da63b211d75341e8eb,chill r&b
3sqrvkNC6IPTIXvvbx9Arw,Enchanted,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,Speak Now (Deluxe Package),352200,2010-01-01,67,False,https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,pop
0CjaLvAqN97KPVWgOJ1vbD,Dónde está el amor (feat. Jesse & Joy),Pablo Alborán,spotify:artist:5M9Bb4adKAgrOFOhc05Y50,Tanto (Edición Premium),233895,2012,69,False,https://i.scdn.co/image/ab67616d0000b2739f0d1497af09b32913ecee93,"latin arena pop, latin pop, spanish pop"
6VhuP99TE6gYNQRJIlAWFD,Until I Found You,Stephen Sanchez,spotify:artist:5XKFrudbV4IiuE5WuTPRmT,Easy On My Eyes,176666,2022-08-19,74,False,https://i.scdn.co/image/ab67616d0000b2739522042f86d0bb0d4e9e3783,gen z singer-songwriter
6nGeLlakfzlBcFdZXteDq7,Love Story,Indila,spotify:artist:0FEJqmeLRzsXj8hgcZaAyB,Mini World,316280,2014-01-01,71,False,https://i.scdn.co/image/ab67616d0000b2734ae8ff731c49965bf2083405,french pop
7dZ1Odmx9jWIweQSatnRqo,Million Reasons,Lady Gaga,spotify:artist:1HY2Jd0NmPuamShAr6KMms,Joanne (Deluxe),205280,2016-10-21,70,False,https://i.scdn.co/image/ab67616d0000b2738093238ec0c71ef7c95c8fb1,"art pop, dance pop, pop"
48Ix6ReYdJf2H4mKb3TIpj,Tera Hone Laga Hoon,Atif Aslam,spotify:artist:2oSONSC9zQ4UonDKnLqksx,Best of Romance: Atif Aslam & Pritam,299827,2023-04-20,66,False,https://i.scdn.co/image/ab67616d0000b273a1c00de3e08bfde2c646c7a3,"classic pakistani pop, filmi, modern bollywood, sufi"
37zuIvk4KBkAxxLJsxJaHq,Would That I,Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS,"Wasteland, Baby!",268293,2019-03-01,69,False,https://i.scdn.co/image/ab67616d0000b2735795e01c151ba5a8ce4bd295,"irish singer-songwriter, modern rock, pov: indie"
7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash,spotify:artist:3iri9nBFs9e4wN7PLIetAw,us,251033,2016-03-25,71,True,https://i.scdn.co/image/ab67616d0000b27308862f843ea27f44f8e8cbd8,"alt z, pop"
09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,"My Dear Melancholy,",228373,2018-03-30,80,False,https://i.scdn.co/image/ab67616d0000b2731f6a2a40bb692936879db730,"canadian contemporary r&b, canadian pop, pop"
1KuVEZR4xuQVNr1KkanAV4,The Other Woman,Lana Del Rey,spotify:artist:00FQb4jTyendYWaN8pK0wa,Ultraviolence (Deluxe),181960,2014-01-01,70,False,https://i.scdn.co/image/ab67616d0000b2731624590458126fc8b8c64c2f,"art pop, pop"
6DEMMeWXfmFAXgDUMMzeg6,All I Ask,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY,25,271800,2015-11-20,67,False,https://i.scdn.co/image/ab67616d0000b2737b9888dc365b8f957c63df14,"british soul, pop, pop soul, uk pop"
18UsAG7SfOQ5sxJEdjAMH0,Be My Mistake,The 1975,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,A Brief Inquiry Into Online Relationships,256687,2018-11-30,62,False,https://i.scdn.co/image/ab67616d0000b2736c582022e90b11f0da287a9a,"modern alternative rock, modern rock, pop, pov: indie, rock"
1EryAkZ0VHstC6haIxVBiE,Sextape,Deftones,spotify:artist:6Ghvu1VvMGScGpOUJBAHNH,Diamond Eyes,241533,2008,72,False,https://i.scdn.co/image/ab67616d0000b27372c2145d48f68917a7361b15,"alternative metal, nu metal, rap metal, rock, sacramento indie"
50xvGsnNmO3k5EtaUBXRRr,Suelta Mi Mano,Sin Bandera,spotify:artist:7xeM7V59cA1X8GKyKKQV87,Mañana,240306,2005-11-18,62,False,https://i.scdn.co/image/ab67616d0000b273ca6b2c2ff5f4026021d741fe,"latin arena pop, latin pop, mexican pop"
4vgCpNUUcpEIBifidhQOnR,Haan Tu Hain,Pritam,spotify:artist:1wRPtKGflJrBx9BmLsSwlU,Jannat (Original Motion Picture Soundtrack),324880,2008-03-07,63,False,https://i.scdn.co/image/ab67616d0000b273727d531901c07a499498c544,"filmi, indian instrumental, modern bollywood"
2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,spotify:artist:1HY2Jd0NmPuamShAr6KMms,A Star Is Born Soundtrack,215733,2018-10-05,79,False,https://i.scdn.co/image/ab67616d0000b273e2d156fdc691f57900134342,"art pop, dance pop, pop"
7KffKVdLO4P8e4Yx8gDYgw,Llorar (feat. Mario Domm),Jesse & Joy,spotify:artist:1mX1TWKpNxDSAH16LgDfiR,¿Con Quién Se Queda El Perro? (Deluxe),225796,2012-02-21,63,False,https://i.scdn.co/image/ab67616d0000b27313dedbc6412e3c63ab56f973,"latin arena pop, latin pop, mexican pop"
6dhnmkbc9Z7pGsUyUgZKGX,Tan Sólo Tú (feat. Alejandra Guzmán) - Franco De Vita en Primera Fila,Franco De Vita,spotify:artist:4NEYQeEYBUjfaXgDQGvFvu,Franco De Vita En Primera Fila,237720,2011-05-30,62,False,https://i.scdn.co/image/ab67616d0000b2736cf6764361fb602f4bdff259,"latin arena pop, latin pop"
2bdVgAQgosGUJoViVDNeOV,LIMBO,keshi,spotify:artist:3pc0bOVB5whxmD50W79wwO,GABRIEL,212784,2022-03-25,70,True,https://i.scdn.co/image/ab67616d0000b27319aff2da63b211d75341e8eb,chill r&b
5828oiHxe6DSSAuIrPSeVT,Disparo al Corazón,Ricky Martin,spotify:artist:7slfeZO9LsJbWgpkIoXBUJ,A Quien Quiera Escuchar (Deluxe Edition),230346,2015-02-10,52,False,https://i.scdn.co/image/ab67616d0000b27375862efcb6e061bf1721defb,"latin pop, mexican pop, puerto rican pop"
21qg0IBZf8R12qHd9A3AA4,Salvatore,Lana Del Rey,spotify:artist:00FQb4jTyendYWaN8pK0wa,Honeymoon,281093,2015-09-18,70,False,https://i.scdn.co/image/ab67616d0000b273a3b3f48ca81acacb3ad4ec8a,"art pop, pop"
4waqcUQWdj0yH26STWl2Rq,Rosas,La Oreja de Van Gogh,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,Lo Que Te Conte Mientras Te Hacias La Dormida,236506,2003,76,False,https://i.scdn.co/image/ab67616d0000b273820f6e4afa04594a671e484f,"latin arena pop, latin pop, mexican pop, spanish pop, spanish pop rock"
6O5TrlFWTYvznd9fMC0VvU,When We Were Young,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY,25,290900,2015-11-20,72,False,https://i.scdn.co/image/ab67616d0000b2737b9888dc365b8f957c63df14,"british soul, pop, pop soul, uk pop"
6koKhrBBcExADvWuOgceNZ,Open Arms (feat. Travis Scott),SZA,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,SOS,239613,2022-12-08,75,False,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5,"pop, r&b, rap"
3PhzwF9SOkkMIoUSIxFtwo,I Lost Myself In Loving You,Jamie Miller,spotify:artist:2LkkwxA19J8C52wPQl5bG6,Broken Memories,201306,2022-04-29,56,False,https://i.scdn.co/image/ab67616d0000b2739796826c43dfde83d5adce57,"pop soul, singer-songwriter pop"
16kJ8NqNdHbwJe9kf1TJLe,Mi Princesa,David Bisbal,spotify:artist:5gOJTI4TusSENizxhcG7jB,Sin Mirar Atrás,202853,2009-01-01,58,False,https://i.scdn.co/image/ab67616d0000b273311b3f7012ecf9b9dc22239f,"latin arena pop, latin pop, spanish pop rock"
0Tel1fmuCxEFV6wBLXsEdk,Kiss Me,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,+,280853,2011-09-09,62,False,https://i.scdn.co/image/ab67616d0000b2736567a393a964a845a89b7f70,"pop, singer-songwriter pop, uk pop"
3lI5dscCDez8cF6LF3Me7F,Ecos De Amor,Jesse & Joy,spotify:artist:1mX1TWKpNxDSAH16LgDfiR,Un Besito Más,215112,2015-12-04,65,False,https://i.scdn.co/image/ab67616d0000b273d01f410ddd5776121c42bf59,"latin arena pop, latin pop, mexican pop"
2m6Ko3CY1qXNNja8AlugNc,Angel Baby,Troye Sivan,spotify:artist:3WGpXCj9YhhfX11TToZcXP,Angel Baby,220779,2021-09-09,69,False,https://i.scdn.co/image/ab67616d0000b2735cf05521594fbf41d2a48893,"australian pop, pop, viral pop"
2UX6m29h9HFECGEyhyC3Zr,Jadi Kekasihku Saja,Keisya Levronka,spotify:artist:4EiSzlOeMnJcp2U8ayCQ3a,Levronka,170000,2023-05-11,61,False,https://i.scdn.co/image/ab67616d0000b273d640e180e7cb9909fc3d4092,indonesian pop
2nD9CUfMMUVxL0UyFs8fGG,Pistol,Cigarettes After Sex,spotify:artist:1QAJqy2dA3ihHBFIHRphZj,Pistol,234174,2022-11-15,65,False,https://i.scdn.co/image/ab67616d0000b273ff2267bd3886891025bf1c09,"ambient pop, dream pop, el paso indie, shoegaze"
6PnluwP0fjGnpIBsqTdUTq,Pretty When You Cry,Lana Del Rey,spotify:artist:00FQb4jTyendYWaN8pK0wa,Ultraviolence (Deluxe),234146,2014-01-01,72,True,https://i.scdn.co/image/ab67616d0000b2731624590458126fc8b8c64c2f,"art pop, pop"
4HuiEuJ7ZW8jewUuZBg6sk,Sarah,Alex G,spotify:artist:6lcwlkAjBPSKnFBZjjZFJs,Trick,176146,2012-11-05,69,False,https://i.scdn.co/image/ab67616d0000b273c85ca3b845a922baff3041c7,"philly indie, pov: indie, slacker rock"
0Z5ok0QLLttAKsujOZYOXf,Chasing Pavements,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY,19,210506,2008-01-27,69,False,https://i.scdn.co/image/ab67616d0000b273fb11b9cceabfa9a40ba3f720,"british soul, pop, pop soul, uk pop"
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25,Strange Trails,208211,2015-04-06,85,False,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583,"indie folk, stomp and holler"
3rtxFFGZ10e2vYBo7PsPf2,Que Lo Nuestro Se Quede Nuestro,Carlos Rivera,spotify:artist:39yVoqm6sYFvvqF1RciUVf,Yo Creo,222826,2016-02-05,63,False,https://i.scdn.co/image/ab67616d0000b273c28f7908f13cbb2a6cfbd9e7,"latin arena pop, latin pop, mexican pop, musica tlaxcalteca"
7w5AOd6HrDIHewHfpABEss,Wicked Game,Chris Isaak,spotify:artist:7290H8m1Dwt8G7jm1y9CQx,Heart Shaped World,289066,1989-06-13,76,False,https://i.scdn.co/image/ab67616d0000b273b66c23534dd78ff7d3da83b8,mellow gold
2bvO1KXbUd4vySCWGNqIIa,Por Amarte Así,Cristian Castro,spotify:artist:2AZOALDIBORfbzKTuliwdJ,Mi Vida Sin Tu Amor,272200,1999-04-27,65,False,https://i.scdn.co/image/ab67616d0000b273e90d715a99627e2293bf11e8,"latin arena pop, latin pop"
18uwL0vNUanqZH0ro2QcOP,comethru,Jeremy Zucker,spotify:artist:3gIRvgZssIb9aiirIg0nI3,"summer,",181613,2018-09-28,70,False,https://i.scdn.co/image/ab67616d0000b273cb16227d90152c2a5022bba1,"alt z, electropop, pop"
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,I Love You.,240400,2013-04-19,87,False,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921,"modern alternative rock, modern rock, pop"
6V7UVqe8XnAS4WPdpaw5TK,Tu Mile Dil Khile,Stebin Ben,spotify:artist:1UAzmnFgjizIDvtHvnCdEq,Tu Mile Dil Khile,197392,2023-01-19,59,False,https://i.scdn.co/image/ab67616d0000b273a303c4589be5e89988e1e6a5,"desi pop, filmi, modern bollywood"
5odlY52u43F5BjByhxg7wg,golden hour,JVKE,spotify:artist:164Uj4eKjl6zTBKfJLFKKK,this is what ____ feels like (Vol. 1-4),209259,2022-09-23,75,False,https://i.scdn.co/image/ab67616d0000b273c2504e80ba2f258697ab2954,"modern indie pop, pov: indie, singer-songwriter pop"
5WtfUKzXircvW8l5aaVZWT,What A Time (feat. Niall Horan),Julia Michaels,spotify:artist:0ZED1XzwlLHW4ZaG4lOT6m,Inner Monologue Part 1,173306,2019-01-24,71,False,https://i.scdn.co/image/ab67616d0000b2737e706949994bcef39b09da4e,pop
7wTqEW5nrMhvyEhEyTnOMd,The Cut That Always Bleeds,Conan Gray,spotify:artist:4Uc8Dsxct0oMqx0P6i60ea,Kid Krow,231920,2020-03-20,67,False,https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43,"bedroom pop, pop, pov: indie"
6ZfXA2xakAvphXOSOJ3u1W,When I Look At You,Miley Cyrus,spotify:artist:5YGY8feqx7naU7z4HrwZM6,The Time Of Our Lives (International Version),248586,2009-01-01,64,False,https://i.scdn.co/image/ab67616d0000b2734ea6653890e297d53e93e3e0,pop
7mSzDKajY2wUtstQSLdzMK,Rang Lageya,Mohit Chauhan,spotify:artist:5GnnSrwNCGyfAU4zuIytiS,Rang Lageya,227962,2021-03-17,66,False,https://i.scdn.co/image/ab67616d0000b273f6429dd1d2b1cc114020ec3c,"filmi, modern bollywood"
29m79w9xPMH4YCD6r8JSmV,Excuses,AP Dhillon,spotify:artist:6LEG9Ld1aLImEFEVHdWNSB,Excuses,176232,2020-07-24,69,False,https://i.scdn.co/image/ab67616d0000b2735b74e703d6ffb2ea16860c86,"desi hip hop, desi pop, punjabi hip hop, punjabi pop"
7lvDsmTRXFE3dK4OjvRiWB,Pasoori,Shae Gill,spotify:artist:3bWIy9AUrQdiNeS62Bp3OP,Pasoori,224146,2022-02-07,66,False,https://i.scdn.co/image/ab67616d0000b2733f3d35703bdcd917dad51c4f,pakistani pop
4UMIv5jd9gK98a39BQRD9X,Kesariya,Pritam,spotify:artist:1wRPtKGflJrBx9BmLsSwlU,Brahmastra (Original Motion Picture Soundtrack),268164,2022-10-06,66,False,https://i.scdn.co/image/ab67616d0000b273913edcaccb2268647d0c495b,"filmi, indian instrumental, modern bollywood"
08Isz2ETWSBhvIl8UpKYsp,No Love,Shubh,spotify:artist:5r3wPya2PpeTTsXsGhQU8O,No Love,170387,2022-02-22,68,False,https://i.scdn.co/image/ab67616d0000b2732a46046339bd779f95a8cf8b,punjabi hip hop
2rOnSn2piaqLAlYjtfUBlY,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,spotify:artist:4f7KfxeHq9BiylGmyXepGt,"Raataan Lambiyan (From ""Shershaah"")",230292,2021-07-30,67,False,https://i.scdn.co/image/ab67616d0000b273a75c2f26913099a420050f01,"desi pop, filmi, modern bollywood"
0snQrp1VaY5Pj1YIHRJpRJ,Chaand Baaliyan,Aditya A,spotify:artist:4wwYGgSpeBtvk5WX6HBqzw,Chaand Baaliyan,103264,2020-03-28,69,False,https://i.scdn.co/image/ab67616d0000b273ec4ecaa0fcf68c0966f21514,"desi pop, hindi indie"
02MWAaffLxlfxAUY7c5dvx,Heat Waves,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,Dreamland (+ Bonus Levels),238805,2020-08-06,18,False,https://i.scdn.co/image/ab67616d0000b2739e495fb707973f3390850eea,"gauze pop, indietronica, modern rock, pov: indie, shiver pop"
6yvxu91deFKt3X1QoV6qMv,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",Anirudh Ravichander,spotify:artist:4zCH9qm4R2DADamUHMCa6O,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",279677,2022-02-14,64,False,https://i.scdn.co/image/ab67616d0000b273b6b3b7f26f0bc0e0197163a0,"desi hip hop, filmi, tamil hip hop"
0yCWDaAgOtg6TKlNCg9rwA,Tu Aake Dekhle,King,spotify:artist:5NHm4TU5Twz7owibYxJfFU,The Carnival,270000,2020-09-21,2,False,https://i.scdn.co/image/ab67616d0000b273e0fc847e272a9bf7a04643da,"desi pop, hindi hip hop"
72zHuDxFQTjbL51qJQSA7j,"Ranjha (From ""Shershaah"")",Jasleen Royal,spotify:artist:74OaRjmyh0XyRZsQQQ5l7c,"Ranjha (From ""Shershaah"")",228855,2021-08-05,68,False,https://i.scdn.co/image/ab67616d0000b27309426d9ae9d8d981735ebc5e,"desi pop, filmi, indian singer-songwriter, modern bollywood"
6ZYxNjuAU9Vy3VtF6W1dtE,We Rollin,Shubh,spotify:artist:5r3wPya2PpeTTsXsGhQU8O,We Rollin,199205,2021-09-09,66,True,https://i.scdn.co/image/ab67616d0000b273d05cb0855dc35316da3d4036,punjabi hip hop
5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,F*CK LOVE 3: OVER YOU,141805,2021-07-23,26,True,https://i.scdn.co/image/ab67616d0000b2738e6551a2944764bc8e33a960,australian hip hop
5W7DOVGQLTigu09afW7QMT,295,Sidhu Moose Wala,spotify:artist:4PULA4EFzYTrxYvOVlwpiQ,Moosetape,270000,2021-05-15,69,False,https://i.scdn.co/image/ab67616d0000b2731d1cc2e40d533d7bcebf5dae,"desi hip hop, pakistani hip hop, punjabi hip hop, punjabi pop"
3UhmuWcFaLS3AO3kI9ynQ2,Insane,AP Dhillon,spotify:artist:6LEG9Ld1aLImEFEVHdWNSB,Insane,206060,2021-04-16,64,False,https://i.scdn.co/image/ab67616d0000b273f26219080879cd317b98ece8,"desi hip hop, desi pop, punjabi hip hop, punjabi pop"
5pcmtf1lwrMqmAWWm248fY,DESIRES,AP Dhillon,spotify:artist:6LEG9Ld1aLImEFEVHdWNSB,HIDDEN GEMS,168000,2021-11-21,56,False,https://i.scdn.co/image/ab67616d0000b273852d4ace5ba8cf082b045c38,"desi hip hop, desi pop, punjabi hip hop, punjabi pop"
2eAvDnpXP5W0cVtiI0PUxV,Dandelions,Ruth B.,spotify:artist:2WzaAvm2bBCf4pEhyuDgCY,Safe Haven,233720,2017-05-05,83,False,https://i.scdn.co/image/ab67616d0000b27397e971f3e53475091dc8d707,"alt z, canadian contemporary r&b, canadian pop, pop"
58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,Elley Duhé,spotify:artist:67MNhiAICFY6Pwc2YxCO0K,MIDDLE OF THE NIGHT,184447,2020-01-10,73,False,https://i.scdn.co/image/ab67616d0000b27353a2e11c1bde700722fecd2e,alt z
2FCXQHugkoHE1K3tiDu8pu,"Agar Tum Saath Ho (From ""Tamasha"")",Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,Love Forever With Arijit Singh,341054,2017-06-07,65,False,https://i.scdn.co/image/ab67616d0000b2737569cbe3695608074d9fd389,"filmi, hare krishna, modern bollywood"
7k6QR9YHyW258yVN6FHO1T,Doobey,OAFF,spotify:artist:2k66ibJfgMigF5QWqUgLyR,Gehraiyaan (Original Motion Picture Soundtrack),219686,2022-02-07,51,False,https://i.scdn.co/image/ab67616d0000b2738034ba22ea88a38034910fbd,"desi pop, indian indie"
2tMoOS9grHtn4upzb4LwMG,"Adiye - From ""Bachelor""",Dhibu Ninan Thomas,spotify:artist:1QHr8p3h0ayWLaaYK0X6bi,"Adiye (From ""Bachelor"")",272000,2021-09-30,64,False,https://i.scdn.co/image/ab67616d0000b27399e9e5a108d4a457de95e016,tamil pop
1iZLpuGMr4tn1F5bZu32Kb,Bijlee Bijlee,Harrdy Sandhu,spotify:artist:4ITkqBlf5eoVCOFwsJCnqo,Bijlee Bijlee,168450,2021-10-30,63,False,https://i.scdn.co/image/ab67616d0000b273b5a26cb2c2ef2fa440baffb0,"desi pop, filmi, punjabi pop"
7sVEoPc5ZUUQerRkgTypUZ,"Srivalli (From ""Pushpa The Rise Part - 01"")",Javed Ali,spotify:artist:4W91bbPB2CTSsHwt7eqNl7,"Srivalli (From ""Pushpa The Rise Part - 01"")",224072,2021-12-14,57,False,https://i.scdn.co/image/ab67616d0000b2738074d75f0e453804efcec351,"desi pop, filmi, modern bollywood"
58f4twRnbZOOVUhMUpplJ4,Brown Munde,AP Dhillon,spotify:artist:6LEG9Ld1aLImEFEVHdWNSB,Brown Munde,254400,2020-09-18,65,False,https://i.scdn.co/image/ab67616d0000b273d9a129c4a656a55afff2ca02,"desi hip hop, desi pop, punjabi hip hop, punjabi pop"
3gOXq3FPPesm7VLPKmef6j,Rait Zara Si,Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Atrangi Re,291462,2021-12-06,52,False,https://i.scdn.co/image/ab67616d0000b2736caa5200eff5e7432e4bcb0d,"filmi, modern bollywood"
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,Harry's House,167303,2022-05-20,88,False,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,pop
5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,FOUR (Deluxe),226600,2014-11-17,83,False,https://i.scdn.co/image/ab67616d0000b273d304ba2d71de306812eebaf4,"boy band, pop, post-teen pop, talent show"
5urYiIXu1ZhfMAOsp7WDTc,"Dil Ko Karaar Aaya (From ""Sukoon"")",Yasser Desai,spotify:artist:6RF8hEdlUKoLPQOHmBbHiM,"Dil Ko Karaar Aaya (From ""Sukoon"")",231486,2020-07-31,65,False,https://i.scdn.co/image/ab67616d0000b2739acc843616b7226a85f201db,"desi pop, filmi, modern bollywood"
2J2Z1SkXYghSajLibnQHOa,Unstoppable,Sia,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,This Is Acting,217746,2016-01-29,77,False,https://i.scdn.co/image/ab67616d0000b27349e0134c686547c28b7c999f,"australian dance, australian pop, pop"
6TClJ8jXi3OBV7gcrU3jx5,TERE TE,AP Dhillon,spotify:artist:6LEG9Ld1aLImEFEVHdWNSB,HIDDEN GEMS,114418,2021-11-21,57,False,https://i.scdn.co/image/ab67616d0000b273852d4ace5ba8cf082b045c38,"desi hip hop, desi pop, punjabi hip hop, punjabi pop"
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,spotify:artist:5IH6FPUwQTxPSXurCrcIov,Narrated For You,169353,2018-11-16,81,False,https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370,"alt z, pop, pov: indie"
5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,MONTERO,212352,2021-09-17,70,True,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,lgbtq+ hip hop
2NTVtNcpC0i1R7LVGaCZCF,Jugnu,Badshah,spotify:artist:0y59o4v8uw5crbN9M3JiL1,Jugnu,230400,2021-10-26,62,False,https://i.scdn.co/image/ab67616d0000b273efe374ffabeb543840dee228,"desi hip hop, desi trap, filmi, modern bollywood"
2FZDNh6tm9mkZ9vTphuAh8,Bhool Bhulaiyaa 2 Title Track,Pritam,spotify:artist:1wRPtKGflJrBx9BmLsSwlU,Bhool Bhulaiyaa 2,211666,2022-06-01,50,False,https://i.scdn.co/image/ab67616d0000b273e556be74aa44d32fb822706f,"filmi, indian instrumental, modern bollywood"
7B4uYqxTpTOS1sgxFB9Ann,The Last Ride,Sidhu Moose Wala,spotify:artist:4PULA4EFzYTrxYvOVlwpiQ,The Last Ride,262247,2022-05-15,61,False,https://i.scdn.co/image/ab67616d0000b27374568d5f6ec286a36613a517,"desi hip hop, pakistani hip hop, punjabi hip hop, punjabi pop"
1smFN2CLqGROu0J0UyvDfL,Shayad,Pritam,spotify:artist:1wRPtKGflJrBx9BmLsSwlU,Love Aaj Kal (Original Motion Picture Soundtrack),247941,2020-02-14,69,False,https://i.scdn.co/image/ab67616d0000b273095191f6b96fd9eff585befc,"filmi, indian instrumental, modern bollywood"
0tpwqQhdfJXRcUDSNRjb9O,"Mere Yaaraa (From ""Sooryavanshi"")",Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,"Mere Yaaraa (From ""Sooryavanshi"")",285163,2021-10-27,67,False,https://i.scdn.co/image/ab67616d0000b2733361905e288acb907f181f6a,"filmi, modern bollywood"
1y1rQTkWmrZdJmjwuK07GC,"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,spotify:artist:5wJ1H6ud777odtZl5gG507,"Kaise Hua (From ""Kabir Singh"")",234722,2019-06-13,68,False,https://i.scdn.co/image/ab67616d0000b273ce1f4349305971b5beb75fcd,"desi pop, filmi, modern bollywood"
4iEGv5Ne6HuCkFCjzxdWQK,Meri Jaan,Sanjay Leela Bhansali,spotify:artist:5eWpthiGD66CLD4bQjvIBp,Gangubai Kathiawadi,238103,2022-02-18,58,False,https://i.scdn.co/image/ab67616d0000b27309da21afe2776c8de40a80c5,modern bollywood
1aL9518P5G72N92b48tuKw,Summer High,AP Dhillon,spotify:artist:6LEG9Ld1aLImEFEVHdWNSB,Summer High,177391,2022-08-05,66,False,https://i.scdn.co/image/ab67616d0000b273b0543bafc8adee31880acfb9,"desi hip hop, desi pop, punjabi hip hop, punjabi pop"
5WWplXimzIjlJiN2N7T9Q3,"Pathala Pathala (From ""Vikram"")",Anirudh Ravichander,spotify:artist:4zCH9qm4R2DADamUHMCa6O,"Pathala Pathala (From ""Vikram"")",211384,2022-05-11,61,False,https://i.scdn.co/image/ab67616d0000b27380edc9d1a2b27e0976eb840f,"desi hip hop, filmi, tamil hip hop"
2Fv2injs4qAm8mJBGaxVKU,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",284779,2019-05-31,70,False,https://i.scdn.co/image/ab67616d0000b273ba03ff79dad25f7c3542382f,"filmi, modern bollywood"
2PcGqmKToUz0s65q1Acg7d,SPACESHIP,AP Dhillon,spotify:artist:6LEG9Ld1aLImEFEVHdWNSB,HIDDEN GEMS,124498,2021-11-21,56,False,https://i.scdn.co/image/ab67616d0000b273852d4ace5ba8cf082b045c38,"desi hip hop, desi pop, punjabi hip hop, punjabi pop"
4HdzYTQiouB9BVYX7JOrhh,"Jalabulajangu (From ""Don"")",Anirudh Ravichander,spotify:artist:4zCH9qm4R2DADamUHMCa6O,"Jalabulajangu (From ""Don"")",202607,2021-12-16,61,False,https://i.scdn.co/image/ab67616d0000b273a1f67043543a8584d02e7695,"desi hip hop, filmi, tamil hip hop"
